"panel","pair","mean_log_eta","var_log_eta","n_cells","intercept_se","slope_se","r_squared"
"real","PYF_PER",-3.18788090834682,12.9766834551707,16,NA,NA,NA
"real","PYF_SVN",-2.3552266638763,11.3427181012772,9,NA,NA,NA
"real","QAT_HUN",-3.01707135201675,3.41755079989318,25,NA,NA,NA
"real","QAT_IRL",-1.11785653469319,1.1251889520751,28,NA,NA,NA
"real","QAT_KEN",-0.234570902314657,5.71138706573544,23,NA,NA,NA
"real","QAT_MMR",-3.3495421908799,8.78538274351072,16,NA,NA,NA
"real","QAT_PER",-0.760433514336401,1.90511877991454,24,NA,NA,NA
"real","QAT_PHL",-0.288283939494113,2.75276790498345,25,NA,NA,NA
"real","QAT_ROU",-1.992975699413,7.6579336758101,23,NA,NA,NA
"real","QAT_SWE",-1.9606796368563,5.26990735234197,28,NA,NA,NA
"real","QAT_TWN",-0.866675101135187,3.20437392931936,24,NA,NA,NA
"real","ROU_ANT",-2.38548599858474,2.74750285639263,9,NA,NA,NA
"real","ROU_ARM",-1.26007167536656,2.50827028411681,25,NA,NA,NA
"real","ROU_AZE",-0.144840084208371,0.38008592188372,28,NA,NA,NA
"real","ROU_BLR",-0.00863622030537594,0.0587947475718355,28,NA,NA,NA
"real","ROU_BLZ",-0.636460645186994,3.16810821949803,15,NA,NA,NA
"real","ROU_BRN",-1.02806851897244,1.89491995511995,24,NA,NA,NA
"real","ROU_DOM",-0.740272252596176,2.34497334741015,15,NA,NA,NA
"real","ROU_EST",-0.452690025392295,0.831704569670154,11,NA,NA,NA
"real","ROU_GEO",-0.094246075128528,0.566088305019862,21,NA,NA,NA
"real","ROU_GNB",-1.00983231408498,5.92225264264176,18,NA,NA,NA
"real","ROU_HRV",-0.144953476226397,0.303897663578908,10,NA,NA,NA
"real","ROU_KAZ",0.100957725706954,0.333805575681303,28,NA,NA,NA
"real","ROU_LCA",-0.434436284520581,2.30214897332176,15,NA,NA,NA
"real","ROU_LTU",-0.0789102743083364,0.207671931170693,11,NA,NA,NA
"real","ROU_LVA",-0.280828003566304,0.690025510195098,11,NA,NA,NA
"real","ROU_MAC",-0.802927849251923,2.51025745051349,24,NA,NA,NA
"real","ROU_MKD",-0.0819720871360533,0.0841572285128421,11,NA,NA,NA
"real","ROU_RUS",-0.00388038375866436,0.18361985224852,28,NA,NA,NA
"real","ROU_RWA",-0.107855089187525,2.0386492473613,28,NA,NA,NA
"real","ROU_TJK",-1.66805972802319,6.45259289882084,24,NA,NA,NA
"real","ROU_TKM",0.112716151249927,1.03630500039232,28,NA,NA,NA
"real","ROU_UKR",-0.118122603945753,0.371971188276036,21,NA,NA,NA
"real","ROU_UZB",-0.169040889014984,0.815778206670149,28,NA,NA,NA
"real","ROU_VCT",-1.04093067091939,2.6215027690976,14,NA,NA,NA
"real","ROU_ZAF",-0.346922702689485,0.240999667183522,13,NA,NA,NA
"real","RUS_ARE",-0.485488958917854,0.812289194049655,26,NA,NA,NA
"real","RUS_AUS",-0.622229535647177,0.539101420435494,28,NA,NA,NA
"real","RUS_AUT",-0.169653471630186,0.62689643269332,28,NA,NA,NA
"real","RUS_BGD",-0.237076350038153,0.232635278937099,27,NA,NA,NA
"real","RUS_BGR",-0.18594295161095,0.429754565339078,25,NA,NA,NA
"real","RUS_BOL",-0.832851484440335,0.981587571745589,28,NA,NA,NA
"real","RUS_BRA",-0.0284795859469205,0.0911157793237873,28,NA,NA,NA
"real","RUS_BRN",-0.741161413374793,2.48686987802807,24,NA,NA,NA
"real","RUS_CAN",0.0475088323579057,0.141520633708942,28,NA,NA,NA
"real","RUS_CHE",0.170268869767975,0.405606869752277,28,NA,NA,NA
"real","RUS_CHL",0.0415386169387687,0.581115557515761,28,NA,NA,NA
"real","RUS_CHN",0.311459383796845,0.25773344334954,28,NA,NA,NA
"real","RUS_COL",0.0670543192612146,0.124999096009204,28,NA,NA,NA
"real","RUS_CYP",-0.43862235424609,0.467433275222248,28,NA,NA,NA
"real","RUS_DEU",-0.0157367317591723,0.00955420975226782,28,NA,NA,NA
"real","RUS_DNK",0.0813255180730988,0.0900299185417023,28,NA,NA,NA
"real","RUS_DZA",-0.292554486875813,0.638063521602539,28,NA,NA,NA
"real","RUS_ECU",0.0579701996414507,0.309552568369934,27,NA,NA,NA
"real","RUS_ESP",-0.0772399735421662,0.0846769800565028,28,NA,NA,NA
"real","RUS_FIN",-0.0383531970485031,0.0157983035475081,28,NA,NA,NA
"real","RUS_FRA",-0.385366486245776,1.86661571009943,28,NA,NA,NA
"real","RUS_GRC",-0.207906574343649,0.132409001806467,28,NA,NA,NA
"real","RUS_GUY",-1.03716938215188,2.05096760397938,24,NA,NA,NA
"real","RUS_HRV",-0.103138021266403,0.189778699468655,28,NA,NA,NA
"real","RUS_HUN",0.157590179560008,0.282315051913055,28,NA,NA,NA
"real","RUS_IDN",-0.25243978917639,0.166522673575936,28,NA,NA,NA
"real","RUS_IND",0.173635742955795,0.0987905207194503,28,NA,NA,NA
"real","RUS_IRL",-0.378350073275868,1.51865051828477,28,NA,NA,NA
"real","RUS_ISL",0.313981200460011,0.88628249900962,28,NA,NA,NA
"real","RUS_ITA",-0.303413720384976,0.784663934348348,28,NA,NA,NA
"real","RUS_JAM",-0.205544360636637,1.88910396930204,26,NA,NA,NA
"real","RUS_JPN",-0.0769333518070585,0.0810570895385563,28,NA,NA,NA
"real","RUS_KEN",-0.409717015771551,0.568793730390462,25,NA,NA,NA
"real","RUS_KOR",-0.0874508639656054,0.0537990204556028,28,NA,NA,NA
"real","RUS_LCA",-3.70489006674463,7.35844211650928,26,NA,NA,NA
"real","RUS_LKA",-1.05781696459499,2.22215608456971,28,NA,NA,NA
"real","RUS_LTU",-0.0776667208081407,0.164831014755225,27,NA,NA,NA
"real","RUS_MAC",-0.736028952678648,3.72199525087723,28,NA,NA,NA
"real","RUS_MAR",-0.196902195481501,0.478486089060723,28,NA,NA,NA
"real","RUS_MDG",-0.253137858510989,1.32571026054148,28,NA,NA,NA
"real","RUS_MEX",0.254645069957825,0.310380129602218,28,NA,NA,NA
"real","RUS_MMR",-0.669761462461191,2.19722803537131,25,NA,NA,NA
"real","RUS_MYS",-0.137531314846893,0.219079567840255,28,NA,NA,NA
"real","RUS_NLD",-0.272039133871343,0.175454506082474,28,NA,NA,NA
"real","RUS_NZL",-1.15637615544949,1.70122486879836,28,NA,NA,NA
"real","RUS_OMN",-1.15009041705927,2.45507259290336,28,NA,NA,NA
"real","RUS_PAK",-0.157986721282988,0.716022629793584,28,NA,NA,NA
"real","RUS_PER",-0.251738133244356,0.194958832049542,28,NA,NA,NA
"real","RUS_POL",-0.142623559309099,0.920947953071064,28,NA,NA,NA
"real","RUS_PRT",-0.075376761111198,0.128316275277484,28,NA,NA,NA
"real","RUS_PRY",-1.81129880358419,4.0491828635553,28,NA,NA,NA
"real","RUS_ROU",0.153888132483841,0.113601474930807,28,NA,NA,NA
"real","RUS_SAU",-0.333890196372435,0.652055863372044,27,NA,NA,NA
"real","RUS_SGP",-0.596459842789625,0.535258290735108,28,NA,NA,NA
"real","RUS_SVN",-0.0208306708746739,0.453222757677352,28,NA,NA,NA
"real","RUS_SWE",-0.27309779936729,0.234658355837582,28,NA,NA,NA
"real","RUS_SYR",-0.608249874434756,2.33216939714788,25,NA,NA,NA
"real","RUS_THA",-0.059586899051791,0.135961324103589,28,NA,NA,NA
"real","RUS_TTO",-2.05823039280211,4.6992340385667,28,NA,NA,NA
"real","RUS_TUN",-0.0953304990942465,0.105684077711197,28,NA,NA,NA
"real","RUS_TUR",-0.0117775691252011,0.0478789182570003,28,NA,NA,NA
"real","RUS_TWN",-0.534386230967445,2.47267992287822,28,NA,NA,NA
"real","RUS_USA",-0.114429839291488,0.0908737583109138,28,NA,NA,NA
"real","RWA_COL",-2.16848486285964,9.78486581495429,18,NA,NA,NA
"real","RWA_GRC",-0.730458536310977,2.81155198289714,23,NA,NA,NA
"real","RWA_HRV",-2.53224327475686,5.67047514088292,15,NA,NA,NA
"real","RWA_HUN",-0.457436320979291,5.98598676857151,22,NA,NA,NA
"real","RWA_SVN",-2.37535871623331,9.60072454028811,25,NA,NA,NA
"real","SAU_BEN",-0.827556698125803,4.40969671658769,26,NA,NA,NA
"real","SAU_COL",-0.885925715560155,1.97152081936327,28,NA,NA,NA
"real","SAU_ECU",-1.08657859516996,5.23574234945042,27,NA,NA,NA
"real","SAU_GEO",-1.03480933855056,2.70150323668229,23,NA,NA,NA
"real","SAU_GIB",-1.32516908852693,10.0435342631631,15,NA,NA,NA
"real","SAU_GNQ",-0.459677765997196,1.8303950210788,14,NA,NA,NA
"real","SAU_HRV",-0.796599394567285,1.82274411370153,28,NA,NA,NA
"real","SAU_KAZ",-0.455094372570117,1.95793427371133,26,NA,NA,NA
"real","SAU_LCA",-0.737792941675712,2.71499905612018,21,NA,NA,NA
"real","SAU_MNP",-0.543192070484397,1.3640213446717,9,NA,NA,NA
"real","SAU_MRT",-0.14654043588096,0.748710905823343,26,NA,NA,NA
"real","SAU_PAN",-2.73638345024099,6.08979561209871,28,NA,NA,NA
"real","SAU_PER",-1.35410041987525,5.38280499450272,26,NA,NA,NA
"real","SAU_PNG",0.0578833295740695,4.55247092989506,14,NA,NA,NA
"real","SAU_PRK",-1.21154856305084,3.37295197948009,24,NA,NA,NA
"real","SAU_PYF",-0.722768210462963,4.41893866087315,28,NA,NA,NA
"real","SAU_SLV",-2.22285562885467,7.73737006955854,24,NA,NA,NA
"real","SAU_SVN",-1.66802405229379,3.42372700210104,28,NA,NA,NA
"real","SAU_VEN",-0.997131979051386,2.97389793761115,28,NA,NA,NA
"real","SAU_ZAF",-1.35892422236321,6.55160619623441,27,NA,NA,NA
"real","SDN_HRV",-1.29207345716408,9.24560248731708,24,NA,NA,NA
"real","SDN_JAM",-0.223615304243464,6.82100566893056,14,NA,NA,NA
"real","SDN_MLT",-4.78041467535187,22.1597717459593,20,NA,NA,NA
"real","SDN_POL",-0.120485268661814,2.93173964756646,28,NA,NA,NA
"real","SDN_SVN",-0.941437282168571,6.7457512940643,28,NA,NA,NA
"real","SEN_HUN",-0.943840371208962,2.35652418529272,27,NA,NA,NA
"real","SEN_JAM",-0.506445524217239,1.68985575233415,11,NA,NA,NA
"real","SEN_KEN",-0.980961199947392,2.4091400402638,26,NA,NA,NA
"real","SEN_LKA",-1.42500695452248,4.69814483347781,20,NA,NA,NA
"real","SEN_MMR",-1.87230075104709,12.1028662409661,11,NA,NA,NA
"real","SEN_SAU",-0.789043028078614,1.33305066252745,27,NA,NA,NA
"real","SEN_SGP",-1.16454537672519,2.11645780683377,22,NA,NA,NA
"real","SGP_AZE",-1.16374870198481,3.88941014286159,25,NA,NA,NA
"real","SGP_BWA",0.0583670690664965,0.98506267482255,21,NA,NA,NA
"real","SGP_HRV",-0.125385204320634,0.279588603349953,26,NA,NA,NA
"real","SGP_RUS",-0.0338748756984525,0.378291639053069,28,NA,NA,NA
"real","SGP_SVN",-0.374591559473308,2.28185046123385,26,NA,NA,NA
"real","SGP_UKR",-0.678112747844563,0.703572780192826,28,NA,NA,NA
"real","SGP_ZAF",-0.143865454476409,0.147288761285049,27,NA,NA,NA
"real","SHN_MMR",-2.91028443767812,18.0197458016013,11,NA,NA,NA
"real","SLB_HUN",-2.40010323860459,12.3011715773022,9,NA,NA,NA
"real","SLB_SAU",-0.642679067070655,1.42070559568929,11,NA,NA,NA
"real","SLB_SVN",-1.2916735770855,6.76583334184312,16,NA,NA,NA
"real","SLE_BRN",-0.793366933736556,3.56027987622621,16,NA,NA,NA
"real","SLE_DZA",-1.8997625605749,4.88414997696809,19,NA,NA,NA
"real","SLE_KEN",-0.617312018982571,10.3881509432221,21,NA,NA,NA
"real","SLE_MAR",-0.359820132394917,1.68839515584849,28,NA,NA,NA
"real","SLE_MUS",-2.39319297448834,6.5970240991578,27,NA,NA,NA
"real","SLE_POL",-0.754875351131137,2.69153938814119,26,NA,NA,NA
"real","SLE_TUR",-2.1842873918496,4.52243579746881,22,NA,NA,NA
"real","SLE_ZAF",-0.144026942943891,2.3246324549609,27,NA,NA,NA
"real","SLV_BOL",-0.398814237415951,1.33728669438356,28,NA,NA,NA
"real","SLV_GUY",-1.07853120706382,2.51522964343757,25,NA,NA,NA
"real","SLV_KWT",-0.589233692067217,0.886448077311881,20,NA,NA,NA
"real","SLV_LCA",-0.833553169044776,3.38569989852464,27,NA,NA,NA
"real","SLV_NGA",-1.65725163521161,6.76194089393884,22,NA,NA,NA
"real","SLV_PER",-0.262491970112807,0.599035573999699,27,NA,NA,NA
"real","SLV_POL",-0.596907727470179,5.76752471306124,18,NA,NA,NA
"real","SLV_THA",-0.812606956420057,1.55317221012389,28,NA,NA,NA
"real","SLV_TTO",-0.575727830869468,1.89594195192755,28,NA,NA,NA
"real","SOM_BGD",-0.265664297655059,2.99086586490427,18,NA,NA,NA
"real","SOM_DZA",-0.480487162971842,3.90548606227625,20,NA,NA,NA
"real","SOM_HUN",-1.05863586578778,9.72603354654785,10,NA,NA,NA
"real","SOM_PAK",-0.713187347148811,1.86001604852074,25,NA,NA,NA
"real","SOM_PER",-0.814063647409823,7.30796044828305,9,NA,NA,NA
"real","STP_BOL",-2.1610882908466,12.0492400885453,12,NA,NA,NA
"real","STP_COL",-1.69656981219092,5.71890815062524,13,NA,NA,NA
"real","STP_GRC",-0.938379604314071,4.15577282284826,8,NA,NA,NA
"real","STP_HUN",-0.621553327730591,3.18687321117583,13,NA,NA,NA
"real","STP_IRL",-1.96126954823354,8.5936956122574,21,NA,NA,NA
"real","SUR_BRN",-1.25372681361629,5.27257024689564,9,NA,NA,NA
"real","SUR_CHN",-0.713640250415057,1.39390126426208,28,NA,NA,NA
"real","SUR_COL",-0.551303770101671,1.22289514061334,24,NA,NA,NA
"real","SUR_HUN",-1.97978606858182,5.13047114375586,15,NA,NA,NA
"real","SUR_MMR",-2.14640700266115,9.60529243530325,11,NA,NA,NA
"real","SVN_ALB",-0.791084318207573,4.05265433309811,13,NA,NA,NA
"real","SVN_ARG",-0.458566027246621,1.40054554753998,28,NA,NA,NA
"real","SVN_AUS",-0.0139911296864064,0.0281985426329075,28,NA,NA,NA
"real","SVN_BLR",-0.262160448844156,1.92292645760364,28,NA,NA,NA
"real","SVN_BRA",-0.196906146474574,0.470703374312101,28,NA,NA,NA
"real","SVN_CAN",-0.435211599410209,1.99165530006664,24,NA,NA,NA
"real","SVN_CHL",-0.710701983523962,3.14925565143323,11,NA,NA,NA
"real","SVN_COL",-0.062754986955308,0.411116914255757,20,NA,NA,NA
"real","SVN_DZA",-0.590965954276907,1.83130696859586,11,NA,NA,NA
"real","SVN_ECU",-0.142896906801764,0.600111786582439,24,NA,NA,NA
"real","SVN_EGY",-0.816893981331344,4.3103333433656,11,NA,NA,NA
"real","SVN_GHA",-0.226397789226852,0.695363694113761,22,NA,NA,NA
"real","SVN_GTM",-0.419275603647659,1.79243785996482,19,NA,NA,NA
"real","SVN_IDN",-0.375310909923866,1.0891841834011,28,NA,NA,NA
"real","SVN_IND",-0.16824492981273,1.54373236653981,28,NA,NA,NA
"real","SVN_IRQ",-0.496388463401932,1.49134855318769,27,NA,NA,NA
"real","SVN_JPN",-0.129588227724577,0.145797179588661,26,NA,NA,NA
"real","SVN_KOR",-0.240672222329203,0.307161523710175,18,NA,NA,NA
"real","SVN_LKA",-0.599691900660816,1.57771530895986,28,NA,NA,NA
"real","SVN_MEX",-0.487552955420279,1.30273888390713,11,NA,NA,NA
"real","SVN_MYS",-0.396785005577511,0.6779939581744,28,NA,NA,NA
"real","SVN_NZL",-0.150400444688759,0.183513213795326,28,NA,NA,NA
"real","SVN_PAK",-0.215594200216121,1.53738691709751,28,NA,NA,NA
"real","SVN_PAN",-0.419271066315199,1.15921702822174,20,NA,NA,NA
"real","SVN_RUS",-0.458371823812025,4.4490703711369,28,NA,NA,NA
"real","SVN_SAU",-0.267997063380722,1.02460273541244,28,NA,NA,NA
"real","SVN_THA",-0.362579421545145,0.888505760571313,28,NA,NA,NA
"real","SVN_TUN",-0.610680934793229,2.65266547656956,11,NA,NA,NA
"real","SVN_TWN",-0.302430098581431,1.88933458933313,28,NA,NA,NA
"real","SVN_UKR",-0.748476578110613,4.19917224778297,21,NA,NA,NA
"real","SVN_URY",-0.258213188478512,0.881703623600729,28,NA,NA,NA
"real","SVN_USA",0.0287246315902174,0.0349511496574734,28,NA,NA,NA
"real","SVN_VEN",-0.150047648069951,0.644921774055163,28,NA,NA,NA
"real","SVN_ZAF",-0.57007687913218,0.612206772648157,11,NA,NA,NA
"real","SVN_ZMB",-1.16447612804539,1.85114272709164,27,NA,NA,NA
"real","SWE_AFG",-1.76593452472833,4.67107258776524,28,NA,NA,NA
"real","SWE_ARM",-0.836013034145753,2.47064488643269,25,NA,NA,NA
"real","SWE_ATG",-0.406523661524421,0.843871566554861,15,NA,NA,NA
"real","SWE_AZE",-0.459103831653117,1.01919665672937,28,NA,NA,NA
"real","SWE_BDI",-0.366906151398525,0.676989899876678,28,NA,NA,NA
"real","SWE_BFA",-1.08642331652844,1.92996045862218,28,NA,NA,NA
"real","SWE_BIH",-0.308789884227915,0.485071878321022,15,NA,NA,NA
"real","SWE_BLR",-0.212786216419971,0.366929817401787,28,NA,NA,NA
"real","SWE_BRN",-0.0533361718822353,0.152879020346011,28,NA,NA,NA
"real","SWE_BTN",-1.11640364626667,2.98667746236448,28,NA,NA,NA
"real","SWE_BWA",-0.214092396734739,3.71448064614533,17,NA,NA,NA
"real","SWE_CIV",-0.145108644340687,0.138443745831533,23,NA,NA,NA
"real","SWE_COD",-0.780176983043255,1.2151187508677,28,NA,NA,NA
"real","SWE_COG",-0.240663033375589,0.909052032929818,28,NA,NA,NA
"real","SWE_COM",-1.08051683982629,4.34204509143065,28,NA,NA,NA
"real","SWE_CPV",-0.204359928933235,0.603385645593791,28,NA,NA,NA
"real","SWE_DJI",-0.395659713986772,0.897933575312374,28,NA,NA,NA
"real","SWE_DMA",-0.649703052131871,1.33120950952743,15,NA,NA,NA
"real","SWE_DOM",-0.234675119248215,0.301275640079924,15,NA,NA,NA
"real","SWE_GAB",-0.331280499376907,0.487572965954138,28,NA,NA,NA
"real","SWE_GEO",-0.304539762084195,0.652797255089087,21,NA,NA,NA
"real","SWE_GIB",-1.01266823222101,1.96258363427342,28,NA,NA,NA
"real","SWE_GIN",-0.569449053712505,0.781647248846426,28,NA,NA,NA
"real","SWE_GNB",-0.535305548879771,1.2498339040595,28,NA,NA,NA
"real","SWE_GNQ",-0.181923714108591,1.60483377842924,28,NA,NA,NA
"real","SWE_GRD",-0.660853604142461,0.840012622143613,15,NA,NA,NA
"real","SWE_GTM",-0.11932101170778,0.134510467961529,20,NA,NA,NA
"real","SWE_HND",-0.601756030736545,0.754230524839049,20,NA,NA,NA
"real","SWE_HRV",-0.000623049889954233,0.0349295636755851,9,NA,NA,NA
"real","SWE_HTI",-1.25905684789063,1.77609043369918,28,NA,NA,NA
"real","SWE_KAZ",-0.196023092507386,0.189789107772128,28,NA,NA,NA
"real","SWE_KGZ",-0.407130441408634,1.05849065006753,28,NA,NA,NA
"real","SWE_KHM",-0.247363002050478,0.548327631312463,28,NA,NA,NA
"real","SWE_KIR",-0.72286060997322,2.5199381115867,27,NA,NA,NA
"real","SWE_KNA",-1.34905882435657,2.45672073543219,15,NA,NA,NA
"real","SWE_LAO",-0.179541056132852,0.934283998801533,28,NA,NA,NA
"real","SWE_LCA",-0.480404055603064,0.679389481957776,15,NA,NA,NA
"real","SWE_MDA",-0.361338185956811,0.596034447537663,21,NA,NA,NA
"real","SWE_MDV",-0.00511308991756428,0.229296947392964,28,NA,NA,NA
"real","SWE_MLI",-0.380934115942557,0.450037970903091,28,NA,NA,NA
"real","SWE_MMR",-0.871861723731287,1.9511251899762,28,NA,NA,NA
"real","SWE_MRT",-0.512800893678835,0.946017607583871,28,NA,NA,NA
"real","SWE_NER",-0.37100364654216,0.632009737833078,28,NA,NA,NA
"real","SWE_NGA",-0.184158260439527,0.192208336606956,28,NA,NA,NA
"real","SWE_NIC",-0.415618503514311,0.876293208604927,20,NA,NA,NA
"real","SWE_NPL",-0.402581202411678,0.597097840948668,28,NA,NA,NA
"real","SWE_PNG",-0.338683777223324,0.446630986245916,16,NA,NA,NA
"real","SWE_PRK",-1.43789931883775,5.66688998570669,27,NA,NA,NA
"real","SWE_RUS",-0.0678893034779095,0.0371513745070485,28,NA,NA,NA
"real","SWE_RWA",-1.13518895661919,1.76021504044806,28,NA,NA,NA
"real","SWE_SEN",-0.133904038689478,0.143569688268001,28,NA,NA,NA
"real","SWE_SLB",-0.200216103930163,0.277749117377565,28,NA,NA,NA
"real","SWE_SLE",-0.289284241306443,0.363223388208961,28,NA,NA,NA
"real","SWE_SLV",-0.185267057301845,0.233442799315662,20,NA,NA,NA
"real","SWE_STP",-1.25079861785078,3.81952763724616,28,NA,NA,NA
"real","SWE_SUR",-0.749487636531233,1.493235710201,15,NA,NA,NA
"real","SWE_SYC",-0.339677614516393,0.80966526480798,19,NA,NA,NA
"real","SWE_TCD",-1.42672944454841,2.89670973330273,28,NA,NA,NA
"real","SWE_TGO",-0.811957564458607,1.13348268622531,28,NA,NA,NA
"real","SWE_TJK",-0.505735515482154,2.78249388422076,28,NA,NA,NA
"real","SWE_TON",-0.194637023813038,0.920151354587781,28,NA,NA,NA
"real","SWE_UGA",-0.271803366844392,0.354974828026304,28,NA,NA,NA
"real","SWE_UKR",-0.173295018591183,0.266648439840949,21,NA,NA,NA
"real","SWE_UZB",-0.166814141606728,0.591918889363415,28,NA,NA,NA
"real","SWE_VCT",-0.554809683450633,1.30093575482922,15,NA,NA,NA
"real","SWE_VUT",-0.618547443287648,1.70043590310429,28,NA,NA,NA
"real","SWE_WSM",-1.21868349117906,3.44598244455042,27,NA,NA,NA
"real","SWE_YEM",-0.205227880767297,0.251986629011201,28,NA,NA,NA
"real","SWE_ZMB",-0.248439400733384,0.210780534675612,28,NA,NA,NA
"real","SWZ_THA",-1.01465047364622,2.51492588504302,25,NA,NA,NA
"real","SYC_DZA",-2.36626987700594,5.60195340619115,19,NA,NA,NA
"real","SYC_HUN",-1.33087107869727,3.61032830013273,17,NA,NA,NA
"real","SYC_IRL",-1.10239773692212,4.6595346854416,19,NA,NA,NA
"real","SYC_MEX",-1.26715008172704,6.04958430566459,18,NA,NA,NA
"real","SYC_MMR",-0.408065198952899,1.86138628330737,10,NA,NA,NA
"real","SYC_TWN",-1.45373746147515,4.53085255135317,22,NA,NA,NA
"real","SYR_ARM",-0.0479101226349628,1.31796558336975,23,NA,NA,NA
"real","SYR_CHN",-0.781467535781858,2.7527007264784,28,NA,NA,NA
"real","SYR_CUB",-1.26239530606541,7.84657555425615,13,NA,NA,NA
"real","SYR_DJI",-0.645472995768685,1.68430960236236,9,NA,NA,NA
"real","SYR_ECU",0.0965166178458094,0.867811761885002,27,NA,NA,NA
"real","SYR_GTM",-0.326591438178769,2.58742005529736,25,NA,NA,NA
"real","SYR_HRV",-1.44244654782853,5.70255998920497,20,NA,NA,NA
"real","SYR_ISL",-0.127503810977017,0.732009377089292,22,NA,NA,NA
"real","SYR_LVA",-0.264194738225046,2.55136314112278,8,NA,NA,NA
"real","SYR_POL",0.0635395590287387,0.28100036698439,10,NA,NA,NA
"real","SYR_RUS",0.032324514915369,1.08937443651251,25,NA,NA,NA
"real","TCA_CHN",-1.49126184037936,9.31218916815629,18,NA,NA,NA
"real","TCA_COL",-2.04947901282702,8.67522271917082,21,NA,NA,NA
"real","TCD_BRN",-0.535055977256312,5.04556018145026,12,NA,NA,NA
"real","TCD_DZA",-1.29622363332823,7.60745125863334,23,NA,NA,NA
"real","TCD_HRV",-2.27207371309048,20.4225693137128,19,NA,NA,NA
"real","TCD_IRL",-0.819383787568886,7.18235449749652,22,NA,NA,NA
"real","TCD_KOR",-3.64675834639685,15.6698176742855,22,NA,NA,NA
"real","TCD_KWT",-0.996665407155304,6.74489746823953,17,NA,NA,NA
"real","TCD_PER",-1.68631078265995,10.7730201409076,12,NA,NA,NA
"real","TCD_POL",-0.167270336578861,10.5026689903407,28,NA,NA,NA
"real","TCD_SVN",-1.58523210411824,29.1401487465888,20,NA,NA,NA
"real","TCD_SWE",-2.78348791651618,13.9596113690758,24,NA,NA,NA
"real","TCD_ZAF",-1.09120731365322,19.1341251410058,23,NA,NA,NA
"real","TGO_BRA",-1.10555154113637,11.1059469249787,27,NA,NA,NA
"real","TGO_DZA",-0.910511054889759,3.23437068816106,24,NA,NA,NA
"real","TGO_KEN",-1.24601078944214,3.92236986213278,21,NA,NA,NA
"real","TGO_POL",-0.0298961396319276,4.38432323859025,28,NA,NA,NA
"real","TGO_ZAF",-0.758572764360232,2.80400514050067,26,NA,NA,NA
"real","THA_CYM",-0.292520906496112,1.3260459896116,28,NA,NA,NA
"real","THA_FSM",-0.15034284936222,0.383169035436404,28,NA,NA,NA
"real","THA_HRV",-0.325263433072296,0.455060312565336,28,NA,NA,NA
"real","THA_IOT",-1.17279616804703,4.97886405952575,18,NA,NA,NA
"real","THA_KIR",-0.858666179202799,2.90816104601254,28,NA,NA,NA
"real","THA_LCA",0.181709930170511,0.295774325648651,28,NA,NA,NA
"real","THA_MNP",0.0145853217909095,0.592791890832313,28,NA,NA,NA
"real","THA_RUS",-0.191869978302385,0.196312434298792,28,NA,NA,NA
"real","THA_SVN",-0.0404992469074498,0.041479307839108,28,NA,NA,NA
"real","TJK_AUT",-0.731448030030895,1.98219344065304,28,NA,NA,NA
"real","TJK_BGR",-1.88421707920912,13.446082047936,21,NA,NA,NA
"real","TJK_CHE",-2.6388171596012,7.20234344194113,28,NA,NA,NA
"real","TJK_CHN",-0.373725882363286,0.616184202595056,28,NA,NA,NA
"real","TJK_DEU",-0.401620702475904,0.703550017481979,28,NA,NA,NA
"real","TJK_ESP",-1.66664965489547,7.40088324427049,28,NA,NA,NA
"real","TJK_FRA",-0.260660592480672,1.27608893929104,28,NA,NA,NA
"real","TJK_IRL",-0.955184902293423,2.98646529937832,21,NA,NA,NA
"real","TJK_ITA",-0.0544625955985982,0.282359975648072,28,NA,NA,NA
"real","TJK_JPN",-1.27382073235273,5.74796600187383,28,NA,NA,NA
"real","TJK_LTU",-1.40361645521592,7.91043353861215,26,NA,NA,NA
"real","TJK_POL",-0.83583263144238,3.66146149280498,28,NA,NA,NA
"real","TJK_PRT",-0.970985352250326,3.27608904855591,25,NA,NA,NA
"real","TJK_ROU",-0.754201496461914,5.50403704542699,21,NA,NA,NA
"real","TJK_SVN",-0.842856751448697,2.9256965703415,28,NA,NA,NA
"real","TJK_SWE",-0.908511674602996,4.10108206305442,22,NA,NA,NA
"real","TJK_TWN",-2.24895569430873,11.7326222907985,24,NA,NA,NA
"real","TJK_USA",-1.08667238308904,3.15670494735778,28,NA,NA,NA
"real","TKM_BGR",-1.09119495544172,3.34573341257465,25,NA,NA,NA
"real","TKM_CHE",-0.769103870325359,3.94424969606528,28,NA,NA,NA
